origem,faultNumber,simulationRun,conjunto
Training,11,12,nao_usado_training
Training,11,124,nao_usado_training
Training,11,380,nao_usado_training
Training,11,174,nao_usado_training
Training,11,119,nao_usado_training
Training,11,442,nao_usado_training
Training,11,462,nao_usado_training
Training,11,7,nao_usado_training
Training,11,412,nao_usado_training
Training,11,79,nao_usado_training
Training,11,27,nao_usado_training
Training,11,155,nao_usado_training
Training,11,392,nao_usado_training
Training,11,218,nao_usado_training
Training,11,130,nao_usado_training
Training,11,231,nao_usado_training
Training,11,132,nao_usado_training
Training,11,77,nao_usado_training
Training,11,477,nao_usado_training
Training,11,295,nao_usado_training
Training,11,479,nao_usado_training
Training,11,268,nao_usado_training
Training,11,409,nao_usado_training
Training,11,235,nao_usado_training
Training,11,323,nao_usado_training
Training,11,185,nao_usado_training
Training,11,491,nao_usado_training
Training,11,144,nao_usado_training
Training,11,471,nao_usado_training
Training,11,357,nao_usado_training
Training,11,406,nao_usado_training
Training,11,227,nao_usado_training
Training,11,397,nao_usado_training
Training,11,243,nao_usado_training
Training,11,407,nao_usado_training
Training,11,16,nao_usado_training
Training,11,75,nao_usado_training
Training,11,289,nao_usado_training
Training,11,54,nao_usado_training
Training,11,210,nao_usado_training
Training,11,42,nao_usado_training
Training,11,121,nao_usado_training
Training,11,258,nao_usado_training
Training,11,64,nao_usado_training
Training,11,433,nao_usado_training
Training,11,326,nao_usado_training
Training,11,304,nao_usado_training
Training,11,85,nao_usado_training
Training,11,11,nao_usado_training
Training,11,430,nao_usado_training
Training,11,266,nao_usado_training
Training,11,226,nao_usado_training
Training,11,48,nao_usado_training
Training,11,116,nao_usado_training
Training,11,275,nao_usado_training
Training,11,127,nao_usado_training
Training,11,459,nao_usado_training
Training,11,206,nao_usado_training
Training,11,74,nao_usado_training
Training,11,25,nao_usado_training
Training,11,248,nao_usado_training
Training,11,351,nao_usado_training
Training,11,475,nao_usado_training
Training,11,215,nao_usado_training
Training,11,256,nao_usado_training
Training,11,47,nao_usado_training
Training,11,69,nao_usado_training
Training,11,436,nao_usado_training
Training,11,336,nao_usado_training
Training,11,83,nao_usado_training
Training,11,434,nao_usado_training
Training,11,279,nao_usado_training
Training,11,233,nao_usado_training
Training,11,400,nao_usado_training
Training,11,113,nao_usado_training
Training,11,18,nao_usado_training
Training,11,225,nao_usado_training
Training,11,270,nao_usado_training
Training,11,87,nao_usado_training
Training,11,465,nao_usado_training
Training,11,3,nao_usado_training
Training,11,251,nao_usado_training
Training,11,474,nao_usado_training
Training,11,452,nao_usado_training
Training,11,150,nao_usado_training
Training,11,193,nao_usado_training
Training,11,432,nao_usado_training
Training,11,291,nao_usado_training
Training,11,214,nao_usado_training
Training,11,297,nao_usado_training
Training,11,315,nao_usado_training
Training,11,299,nao_usado_training
Training,11,139,nao_usado_training
Training,11,318,nao_usado_training
Training,11,112,nao_usado_training
Training,11,320,nao_usado_training
Training,11,212,nao_usado_training
Training,11,202,nao_usado_training
Training,11,229,nao_usado_training
Training,11,96,nao_usado_training
Training,11,344,nao_usado_training
Training,11,472,nao_usado_training
Training,11,106,nao_usado_training
Training,11,365,nao_usado_training
Training,11,403,nao_usado_training
Training,11,93,nao_usado_training
Training,11,4,nao_usado_training
Training,11,473,nao_usado_training
Training,11,382,nao_usado_training
Training,11,151,nao_usado_training
Training,11,173,nao_usado_training
Training,11,343,nao_usado_training
Training,11,98,nao_usado_training
Training,11,404,nao_usado_training
Training,11,221,nao_usado_training
Training,11,402,nao_usado_training
Training,11,394,nao_usado_training
Training,11,230,nao_usado_training
Training,11,286,nao_usado_training
Training,11,313,nao_usado_training
Training,11,125,nao_usado_training
Training,11,458,nao_usado_training
Training,11,71,nao_usado_training
Training,11,264,nao_usado_training
Training,11,45,nao_usado_training
Training,11,201,nao_usado_training
Training,11,159,nao_usado_training
Training,11,171,nao_usado_training
Training,11,271,nao_usado_training
Training,11,280,nao_usado_training
Training,11,136,nao_usado_training
Training,11,246,nao_usado_training
Training,11,259,nao_usado_training
Training,11,287,nao_usado_training
Training,11,194,nao_usado_training
Training,11,487,nao_usado_training
Training,11,284,nao_usado_training
Training,11,346,nao_usado_training
Training,11,427,nao_usado_training
Training,11,461,nao_usado_training
Training,11,429,nao_usado_training
Training,11,187,nao_usado_training
Training,11,296,nao_usado_training
Training,11,324,nao_usado_training
Training,11,468,nao_usado_training
Training,11,128,nao_usado_training
Training,11,314,nao_usado_training
Training,11,422,nao_usado_training
Training,11,164,nao_usado_training
Training,11,288,nao_usado_training
Training,11,355,nao_usado_training
Training,11,65,nao_usado_training
Training,11,50,nao_usado_training
Training,11,363,nao_usado_training
Training,11,327,nao_usado_training
Training,11,421,nao_usado_training
Training,11,317,nao_usado_training
Training,11,478,nao_usado_training
Training,11,383,nao_usado_training
Training,11,122,nao_usado_training
Training,11,435,nao_usado_training
Training,11,100,nao_usado_training
Training,11,419,nao_usado_training
Training,11,413,nao_usado_training
Training,11,63,nao_usado_training
Training,11,19,nao_usado_training
Training,11,375,nao_usado_training
Training,11,44,nao_usado_training
Training,11,384,nao_usado_training
Training,11,13,nao_usado_training
Training,11,414,nao_usado_training
Training,11,446,nao_usado_training
Training,11,425,nao_usado_training
Training,11,388,nao_usado_training
Training,11,146,nao_usado_training
Training,11,242,nao_usado_training
Training,11,482,nao_usado_training
Training,11,198,nao_usado_training
Training,11,390,nao_usado_training
Training,11,20,nao_usado_training
Training,11,495,nao_usado_training
Training,11,303,nao_usado_training
Training,11,26,nao_usado_training
Training,11,217,nao_usado_training
Training,11,305,nao_usado_training
Training,11,58,nao_usado_training
Training,11,484,nao_usado_training
Training,11,6,nao_usado_training
Training,11,60,nao_usado_training
Training,11,416,nao_usado_training
Training,11,245,nao_usado_training
Training,11,241,nao_usado_training
Training,11,269,nao_usado_training
Training,11,283,nao_usado_training
Training,11,310,nao_usado_training
Training,11,143,nao_usado_training
Training,11,72,nao_usado_training
Training,11,239,nao_usado_training
Training,11,14,nao_usado_training
Training,11,366,nao_usado_training
Training,11,163,nao_usado_training
Training,11,262,nao_usado_training
Training,11,78,nao_usado_training
Training,11,337,nao_usado_training
Training,11,431,nao_usado_training
Training,11,145,nao_usado_training
Training,11,141,nao_usado_training
Training,11,470,nao_usado_training
Training,11,17,nao_usado_training
Training,11,273,nao_usado_training
Training,11,175,nao_usado_training
Training,11,190,nao_usado_training
Training,11,8,nao_usado_training
Training,11,208,nao_usado_training
Training,11,99,nao_usado_training
Training,11,166,nao_usado_training
Training,11,22,nao_usado_training
Training,11,209,nao_usado_training
Training,11,335,nao_usado_training
Training,11,405,nao_usado_training
Training,11,426,nao_usado_training
Training,11,182,nao_usado_training
Training,11,191,nao_usado_training
Training,11,249,nao_usado_training
Training,11,321,nao_usado_training
Training,11,466,nao_usado_training
Training,11,111,nao_usado_training
Training,11,101,nao_usado_training
Training,11,40,nao_usado_training
Training,11,278,nao_usado_training
Training,11,439,nao_usado_training
Training,11,385,nao_usado_training
Training,11,76,nao_usado_training
Training,11,345,nao_usado_training
Training,11,52,nao_usado_training
Training,11,31,nao_usado_training
Training,11,247,nao_usado_training
Training,11,162,nao_usado_training
Training,11,184,nao_usado_training
Training,11,186,nao_usado_training
Training,11,223,nao_usado_training
Training,11,103,nao_usado_training
Training,11,457,nao_usado_training
Training,11,94,nao_usado_training
Training,11,494,nao_usado_training
Training,11,220,nao_usado_training
Training,11,438,nao_usado_training
Training,11,381,nao_usado_training
Training,11,445,nao_usado_training
Training,11,448,nao_usado_training
Training,11,447,nao_usado_training
Training,11,456,nao_usado_training
Training,11,379,nao_usado_training
Training,11,205,nao_usado_training
Training,11,90,nao_usado_training
Training,11,423,nao_usado_training
Training,11,332,nao_usado_training
Training,11,108,nao_usado_training
Training,11,267,nao_usado_training
Training,11,30,nao_usado_training
Training,11,307,nao_usado_training
Training,11,188,nao_usado_training
Training,11,360,nao_usado_training
Training,11,449,nao_usado_training
Training,11,2,nao_usado_training
Training,11,240,nao_usado_training
Training,11,59,nao_usado_training
Training,11,73,nao_usado_training
Training,11,197,nao_usado_training
Training,11,349,nao_usado_training
Training,11,358,nao_usado_training
Training,11,493,nao_usado_training
Training,11,443,nao_usado_training
Training,11,56,nao_usado_training
Training,11,37,nao_usado_training
Training,11,311,nao_usado_training
Training,11,181,nao_usado_training
Training,11,237,nao_usado_training
Training,11,378,nao_usado_training
Training,11,5,nao_usado_training
Training,11,192,nao_usado_training
Training,11,61,nao_usado_training
Training,11,203,nao_usado_training
Training,11,200,nao_usado_training
Training,11,497,nao_usado_training
Training,12,403,treino
Training,12,319,treino
Training,12,444,treino
Training,12,277,treino
Training,12,370,treino
Training,12,306,treino
Training,12,302,treino
Training,12,352,treino
Training,12,497,treino
Training,12,114,treino
Training,12,21,treino
Training,12,369,treino
Training,12,120,treino
Training,12,159,treino
Training,12,442,treino
Training,12,398,treino
Training,12,297,treino
Training,12,228,treino
Training,12,221,treino
Training,12,485,treino
Training,12,254,treino
Training,12,209,treino
Training,12,487,treino
Training,12,5,treino
Training,12,257,treino
Training,12,292,treino
Training,12,258,treino
Training,12,252,treino
Training,12,37,treino
Training,12,40,treino
Training,12,430,treino
Training,12,216,treino
Training,12,34,treino
Training,12,224,treino
Training,12,162,treino
Training,12,225,treino
Training,12,49,treino
Training,12,97,treino
Training,12,213,treino
Training,12,322,treino
Training,12,408,treino
Training,12,386,treino
Training,12,14,treino
Training,12,385,treino
Training,12,419,treino
Training,12,490,treino
Training,12,223,treino
Training,12,184,treino
Training,12,339,treino
Training,12,103,treino
Training,12,470,treino
Training,12,82,treino
Training,12,105,treino
Training,12,61,treino
Training,12,295,treino
Training,12,404,treino
Training,12,405,treino
Training,12,394,treino
Training,12,492,treino
Training,12,282,treino
Training,12,455,treino
Training,12,399,treino
Training,12,329,treino
Training,12,357,treino
Training,12,390,treino
Training,12,450,treino
Training,12,175,treino
Training,12,255,treino
Training,12,126,treino
Training,12,284,treino
Training,12,139,treino
Training,12,362,treino
Training,12,375,treino
Training,12,330,treino
Training,12,183,treino
Training,12,130,treino
Training,12,265,treino
Training,12,27,treino
Training,12,304,treino
Training,12,332,treino
Training,12,57,treino
Training,12,63,treino
Training,12,125,treino
Training,12,59,treino
Training,12,91,treino
Training,12,312,treino
Training,12,100,treino
Training,12,168,treino
Training,12,13,treino
Training,12,62,treino
Training,12,196,treino
Training,12,360,treino
Training,12,415,treino
Training,12,69,treino
Training,12,147,treino
Training,12,368,treino
Training,12,23,treino
Training,12,441,treino
Training,12,191,treino
Training,12,128,treino
Training,12,458,validacao
Training,12,460,validacao
Training,12,81,validacao
Training,12,145,validacao
Training,12,214,validacao
Training,12,50,validacao
Training,12,423,validacao
Training,12,56,validacao
Training,12,420,validacao
Training,12,80,validacao
Training,12,107,validacao
Training,12,486,validacao
Training,12,311,validacao
Training,12,227,validacao
Training,12,422,validacao
Training,12,237,validacao
Training,12,24,validacao
Training,12,271,validacao
Training,12,41,validacao
Training,12,226,validacao
Training,12,378,validacao
Training,12,124,validacao
Training,12,192,validacao
Training,12,272,validacao
Training,12,121,validacao
Training,12,313,validacao
Training,12,153,validacao
Training,12,78,validacao
Training,12,60,validacao
Training,12,307,validacao
